id,observed_on_string,observed_on,time_zone,out_of_range,created_at,updated_at,quality_grade,url,tag_list,description,num_identification_disagreements,captive_cultivated,place_guess,latitude,longitude,positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
5066719,2017/01/24 12:11 PM NZDT,2017-01-24,Wellington,,2017-02-07 04:08:23 UTC,2019-05-09 04:11:53 UTC,research,http://naturewatch.org.nz/observations/5066719,"",,0,false,"Selwyn District, Canterbury, New Zealand",-42.8437513263,171.5295410156,7813,,,false,,,Rosy Sundew,Drosera spatulata,Rosy Sundew,Plantae,122208
5067729,2017/01/23 12:40 PM NZDT,2017-01-23,Wellington,,2017-02-07 07:04:09 UTC,2019-05-09 04:11:48 UTC,research,http://naturewatch.org.nz/observations/5067729,"","Observed in Kettle Hole Bog in shallow water. Leaves linear with sticky, glandular hairs. Leaves branch from the base of the plant. ",0,false,"Bealey 7580, New Zealand",-43.0531055016,171.7841684818,8,,,false,,,Drosera arcturi,Drosera arcturi,,Plantae,54678
5067840,2017/02/07 pm NZST,2017-02-07,Wellington,,2017-02-07 08:19:36 UTC,2019-05-09 04:11:40 UTC,research,http://naturewatch.org.nz/observations/5067840,"",,0,false,"Selwyn District, Canterbury, New Zealand",-42.9098731559,171.5614914894,8,,,false,,,Drosera arcturi,Drosera arcturi,,Plantae,54678
5067898,Tue Jan 24 2017 10:57:25 GMT+1300 (GMT+13),2017-01-24,Nuku'alofa,,2017-02-07 09:01:12 UTC,2019-05-09 04:10:40 UTC,research,https://www.inaturalist.org/observations/5067898,"",Sundew,0,false,Temple basin,-42.911288,171.560376,24,,,false,,,Rosy Sundew,Drosera spatulata,Rosy Sundew,Plantae,122208
5073044,2017/01/21 6:43 PM NZDT,2017-01-21,Wellington,,2017-02-08 07:01:46 UTC,2018-06-23 06:20:34 UTC,research,http://naturewatch.org.nz/observations/5073044,"",Small spreading herb at lake margin. Roots have small (c.1-2mm) bladders attached which catch aquatic prey. Purple flower c. 1cm across.,0,false,"Lake Pearson 7580, New Zealand",-43.0946305556,171.77945,,,,false,,,Utricularia dichotoma,Utricularia dichotoma,fairy aprons,Plantae,123241
5073130,2017/02/01 3:05 PM NZDT,2017-02-01,Wellington,,2017-02-08 07:51:31 UTC,2019-05-09 04:10:35 UTC,research,http://naturewatch.org.nz/observations/5073130,"",,0,false,"Gladfield 9683, New Zealand",-46.1305994173,168.0591202462,200,,open,false,,,Fork-leaved Sundew,Drosera binata,Fork-leaved Sundew,Plantae,54684
5075886,2017/01/23 10:54 AM NZDT,2017-01-23,Wellington,,2017-02-08 23:42:14 UTC,2019-05-09 04:10:29 UTC,research,http://naturewatch.org.nz/observations/5075886,"",Species from Kettle Bog & Waimakariri River,0,false,"Bealey 7580, New Zealand",-43.0531788689,171.7832994461,61,,,false,,,Drosera arcturi,Drosera arcturi,,Plantae,54678
5076382,2017/01/24 8:45 AM NZDT,2017-01-24,Wellington,,2017-02-09 01:34:18 UTC,2019-05-09 04:10:22 UTC,research,http://naturewatch.org.nz/observations/5076382,"","Species found near Temple Basin, Arthurs Pass",0,false,"Selwyn District, Canterbury, New Zealand",-42.9121676708,171.5597319603,31,,,false,,,Drosera arcturi,Drosera arcturi,,Plantae,54678
5076383,2017/01/24 10:49 AM NZDT,2017-01-24,Wellington,,2017-02-09 01:34:19 UTC,2019-05-09 04:07:34 UTC,research,http://naturewatch.org.nz/observations/5076383,"","Species found near Temple Basin, Arthurs Pass",0,false,"Selwyn District, Canterbury, New Zealand",-42.9121833864,171.5597963333,31,,,false,,,Drosera stenopetala,Drosera stenopetala,,Plantae,401564
5076384,2017/01/24 10:02 AM NZDT,2017-01-24,Wellington,,2017-02-09 01:34:19 UTC,2019-05-08 21:47:03 UTC,research,http://naturewatch.org.nz/observations/5076384,"","Species found near Temple Basin, Arthurs Pass",0,false,"Selwyn District, Canterbury, New Zealand",-42.9118533588,171.5599679947,31,,,false,,,Drosera stenopetala,Drosera stenopetala,,Plantae,401564
5078423,2017/01/23 12:29 PM NZDT,2017-01-23,Wellington,,2017-02-09 07:28:51 UTC,2019-05-08 21:46:58 UTC,research,http://naturewatch.org.nz/observations/5078423,"","Found at Kettle bog in an area that is wet year round, lots of sphagnum moss present.",0,false,"Bealey 7580, New Zealand",-43.0546777878,171.786820515,,,,false,,,Drosera arcturi,Drosera arcturi,,Plantae,54678
5082578,2017/01/23 9:51 PM NZDT,2017-01-23,Wellington,,2017-02-10 02:50:16 UTC,2019-05-08 21:46:36 UTC,research,http://naturewatch.org.nz/observations/5082578,"",Growing in damp and shaded location.,0,false,"Bealey 7580, New Zealand",-43.0038545805,171.7440220713,4,,,false,,,Drosera arcturi,Drosera arcturi,,Plantae,54678
5082579,2017/01/23 10:24 PM NZDT,2017-01-23,Wellington,,2017-02-10 02:50:16 UTC,2019-05-08 21:46:30 UTC,research,http://naturewatch.org.nz/observations/5082579,"",Growing in a damp and shaded location.,0,false,"Bealey 7580, New Zealand",-43.0038610291,171.7440227419,1,,,false,,,Rosy Sundew,Drosera spatulata,Rosy Sundew,Plantae,122208
5083969,2017/01/24 2:17 AM NZDT,2017-01-24,Wellington,,2017-02-10 13:20:09 UTC,2019-05-08 21:46:22 UTC,research,http://naturewatch.org.nz/observations/5083969,"",Stems showing mucilaginous glands,0,false,"Bealey 7580, New Zealand",-43.0506387278,171.7879772186,122,,,false,,,Drosera arcturi,Drosera arcturi,,Plantae,54678
5083970,2017/01/25 2:17 AM NZDT,2017-01-25,Wellington,,2017-02-10 13:20:09 UTC,2019-05-08 21:46:17 UTC,research,http://naturewatch.org.nz/observations/5083970,"",mucilaginous glands with prey,0,false,"Selwyn District, Canterbury, New Zealand",-42.9363177577,171.5755462646,977,,,false,,,Drosera stenopetala,Drosera stenopetala,,Plantae,401564
5086242,2017-01-22 23:31:47,2017-01-22,Wellington,,2017-02-10 22:05:33 UTC,2019-05-08 21:46:12 UTC,research,http://naturewatch.org.nz/observations/5086242,"","Found growing in a sheltered damp area.

Leaves in a spatula shape and red.

Found at Temple Basin walkway.",0,false,"Selwyn, NZ-CA, NZ",-42.899044,171.562843,,,,false,,,Rosy Sundew,Drosera spatulata,Rosy Sundew,Plantae,122208
5088705,2017/01/24 12:11 PM NZDT,2017-01-24,Wellington,,2017-02-11 09:00:25 UTC,2019-05-08 21:46:07 UTC,research,http://naturewatch.org.nz/observations/5088705,"",stick insects for the nutrition ,0,false,"Selwyn District, Canterbury, New Zealand",-42.9104583333,171.5632638889,,,,false,,,Drosera stenopetala,Drosera stenopetala,,Plantae,401564
5088710,2017/01/24 8:47 PM NZDT,2017-01-24,Wellington,,2017-02-11 09:05:22 UTC,2019-05-08 21:45:55 UTC,research,http://naturewatch.org.nz/observations/5088710,"",,0,false,"Bealey 7580, New Zealand",-43.0551833333,171.7864222222,,,,false,,,Drosera arcturi,Drosera arcturi,,Plantae,54678
5088819,2017-01-24,2017-01-24,Auckland,,2017-02-11 10:40:32 UTC,2019-05-08 21:45:48 UTC,research,http://naturewatch.org.nz/observations/5088819,"","",0,false,arthurs pass,-42.910109,171.561792,97,,,false,,,Rosy Sundew,Drosera spatulata,Rosy Sundew,Plantae,122208
5092796,2017/01/23 12:52 PM +1300,2017-01-23,Nuku'alofa,,2017-02-12 02:00:20 UTC,2019-05-10 07:03:13 UTC,research,http://naturewatch.org.nz/observations/5092796,"",,0,false,"Bealey 7580, New Zealand",-43.0577571291,171.7902517319,15,,,false,,,Drosera arcturi,Drosera arcturi,,Plantae,54678
5093053,2017-01-25,2017-01-25,Auckland,,2017-02-12 02:34:40 UTC,2019-05-08 21:45:39 UTC,research,http://naturewatch.org.nz/observations/5093053,"","",0,false,Temple Basin,-42.90552,171.565193,48,,,false,,,Drosera arcturi,Drosera arcturi,,Plantae,54678
5101313,2017-02-12 12:30:35 PM NZDT,2017-02-12,Wellington,,2017-02-13 05:01:52 UTC,2019-05-08 21:45:35 UTC,research,https://www.inaturalist.org/observations/5101313,"",,0,false,Cedar Creek Road Denniston 7891,-41.7537724855,171.8151570773,16,,,false,gps,gps,Rosy Sundew,Drosera spatulata,Rosy Sundew,Plantae,122208
5157101,2017/02/22 3:20 PM NZDT,2017-02-22,Wellington,,2017-02-23 00:00:54 UTC,2019-05-08 21:45:30 UTC,research,http://naturewatch.org.nz/observations/5157101,"","On side of track, very plentiful.",0,false,"Aorere Goldfields, Tasman, New Zealand",-40.75931,172.6249,,,,false,,,Rosy Sundew,Drosera spatulata,Rosy Sundew,Plantae,122208
5157102,2017/02/22 3:34 PM NZDT,2017-02-22,Wellington,,2017-02-23 00:00:55 UTC,2019-05-08 21:45:23 UTC,research,http://naturewatch.org.nz/observations/5157102,"","On side of track, one small patch.",0,false,"Aorere Goldfields, Tasman, New Zealand",-40.75357,172.62384,100,,open,false,,,Fork-leaved Sundew,Drosera binata,Fork-leaved Sundew,Plantae,54684
5170238,2017/02/23 3:07 PM NZDT,2017-02-23,Wellington,,2017-02-24 20:36:46 UTC,2017-09-22 05:00:17 UTC,research,http://naturewatch.org.nz/observations/5170238,"",Large patches within one wetland.,0,false,"Queenstown-Lakes, NZ-OT, NZ",-44.936974609,168.8630911204,,obscured,,true,,,Utricularia dichotoma,Utricularia dichotoma,fairy aprons,Plantae,123241
5174427,2017/02/25 2:03 PM NZDT,2017-02-25,Wellington,,2017-02-25 09:13:11 UTC,2019-05-09 19:33:09 UTC,research,http://naturewatch.org.nz/observations/5174427,"subalpine, cushion bog",Abundant in subalpine cushion bog,0,false,"Upper Waitati 9085, New Zealand",-45.7951817822,170.4813766479,31,,,false,,,Rosy Sundew,Drosera spatulata,Rosy Sundew,Plantae,122208
5179988,2017/02/16 1:11 PM NZDT,2017-02-16,Wellington,,2017-02-26 03:00:12 UTC,2019-05-08 21:45:14 UTC,research,http://naturewatch.org.nz/observations/5179988,"","",0,false,"Haupiri 7872, New Zealand",-42.6658883333,171.6554283333,,,,false,,,Drosera arcturi,Drosera arcturi,,Plantae,54678
5183569,2017/02/26 3:20 PM NZDT,2017-02-26,Wellington,,2017-02-26 18:30:20 UTC,2019-05-08 21:45:09 UTC,research,http://naturewatch.org.nz/observations/5183569,"","",0,false,"Far North, NZ-NO, NZ",-34.8050552961,173.3910588108,8,,obscured,true,,,pygmy sundew,Drosera pygmaea,pygmy sundew,Plantae,122209
5253956,2017-03-02,2017-03-02,Auckland,,2017-03-09 01:01:51 UTC,2019-05-08 21:45:04 UTC,research,http://naturewatch.org.nz/observations/5253956,"","Modified leaves frequently coffee-brown.
  Seepages and bogs.",0,false,"North Cupola Basin, Nelson Lakes NP",-41.9733,172.73237,12,,,false,,,Drosera arcturi,Drosera arcturi,,Plantae,54678
5273110,Thu Mar 09 2017 12:39:18 GMT+1300 (GMT+13),2017-03-09,Nuku'alofa,,2017-03-10 13:59:18 UTC,2019-05-08 21:44:59 UTC,research,http://naturewatch.org.nz/observations/5273110,"",,0,false,"Tongariro National Park, , Manawatu-Wanganui, NZ",-39.1984716667,175.5628966667,,,,false,,,Rosy Sundew,Drosera spatulata,Rosy Sundew,Plantae,122208
5376905,2017/03/13 12:06 PM NZDT,2017-03-13,Wellington,true,2017-03-17 00:05:45 UTC,2019-05-15 15:41:57 UTC,research,http://naturewatch.org.nz/observations/5376905,"",Found in the lake,0,false,"Ngataki 0484, New Zealand",-34.7354621183,172.9974742229,4,,open,false,,,humped bladderwort,Utricularia gibba,humped bladderwort,Plantae,79464
5377576,2017/03/13 4:53 PM NZDT,2017-03-13,Wellington,,2017-03-17 01:09:54 UTC,2019-01-15 14:21:58 UTC,research,http://naturewatch.org.nz/observations/5377576,"","Locally common, covering about 70 - 90% of the lake floor down to a depth of 4.2m.

This was the find of the day :)",0,false,"Far North, NZ-NO, NZ",-34.7968384542,172.8475832114,1536,obscured,obscured,true,,,Yellow bladderwort,Utricularia australis,Yellow bladderwort,Plantae,336260
5400588,2017/03/14 9:58 AM NZDT,2017-03-14,Wellington,true,2017-03-19 21:47:06 UTC,2019-05-15 15:41:51 UTC,research,http://naturewatch.org.nz/observations/5400588,"",growing in a fresh water lake,0,false,"Te Kao 0484, New Zealand",-34.6564415347,172.929680943,4,,open,false,,,humped bladderwort,Utricularia gibba,humped bladderwort,Plantae,79464
5400593,2017/03/14 10:25 AM NZDT,2017-03-14,Wellington,true,2017-03-19 21:47:07 UTC,2019-05-15 15:41:41 UTC,research,http://naturewatch.org.nz/observations/5400593,"",A very thick mat of this growing in a fresh water lake,0,false,"Te Kao 0484, New Zealand",-34.655960555,172.926245033,4,,open,false,,,humped bladderwort,Utricularia gibba,humped bladderwort,Plantae,79464
5424381,2016-12-09 10:03:24 AM NZDT,2016-12-09,Wellington,,2017-03-22 07:59:52 UTC,2019-05-08 21:44:54 UTC,research,https://www.inaturalist.org/observations/5424381,"",,0,false,Fiordland National Park,-45.491086714,167.6330604404,86,,,false,gps,gps,Rosy Sundew,Drosera spatulata,Rosy Sundew,Plantae,122208
5475125,2017/03/08 ,2017-03-08,Auckland,,2017-03-27 08:19:44 UTC,2019-05-08 21:44:50 UTC,research,http://naturewatch.org.nz/observations/5475125,"",Common in open boggy areas,0,false,"Deceit Peaks, Stewart Island, New Zealand",-47.0867939192,167.6718165413,1261,,,false,,,Rosy Sundew,Drosera spatulata,Rosy Sundew,Plantae,122208
5621332,2017/04/09 8:34 AM NZST,2017-04-09,Wellington,,2017-04-09 06:14:21 UTC,2019-05-08 21:44:37 UTC,research,https://www.inaturalist.org/observations/5621332,"",,0,false,"Denniston 7891, New Zealand",-41.765299077,171.8303257229,15,,,false,,,Rosy Sundew,Drosera spatulata,Rosy Sundew,Plantae,122208
5683628,2017-04-14 2:51:50 PM NZST,2017-04-14,Wellington,,2017-04-14 04:15:29 UTC,2019-05-08 21:44:31 UTC,research,https://www.inaturalist.org/observations/5683628,"","",0,false,Charleston 7892,-41.9154810794,171.4318642842,6,,,false,,,Rosy Sundew,Drosera spatulata,Rosy Sundew,Plantae,122208
5711250,2016/12/11 10:33 AM NZDT,2016-12-11,Wellington,,2017-04-15 03:56:46 UTC,2019-05-08 21:44:20 UTC,research,http://naturewatch.org.nz/observations/5711250,"","Drosera arcturi, locally common in wetland",0,false,"Mavora Lakes, New Zealand",-45.2835052571,168.1789533136,937,,,false,,"",Drosera arcturi,Drosera arcturi,,Plantae,54678
5711278,2016/12/11 10:29 AM NZDT,2016-12-11,Wellington,,2017-04-15 03:57:01 UTC,2017-09-22 05:07:18 UTC,research,http://naturewatch.org.nz/observations/5711278,"","Utricularia dichotoma, locally common in wetland",0,false,"Mavora Lakes, New Zealand",-45.2835052571,168.1789533136,937,,,false,,"",Utricularia dichotoma,Utricularia dichotoma,fairy aprons,Plantae,123241
5777090,2017-04-17 8:51:28 AM NZST,2017-04-17,Wellington,,2017-04-17 01:59:46 UTC,2019-05-08 21:44:16 UTC,research,https://www.inaturalist.org/observations/5777090,"",,0,false,Denniston 7891,-41.7651961776,171.8291288313,32,,,false,,,Rosy Sundew,Drosera spatulata,Rosy Sundew,Plantae,122208
5869053,2017/04/16 11:37 AM NZST,2017-04-16,Wellington,,2017-04-20 07:20:14 UTC,2019-05-08 21:44:12 UTC,research,http://naturewatch.org.nz/observations/5869053,"",,0,false,Tablelands Kahurangi NP,-41.1771784552,172.6491165161,488,,,false,,,Rosy Sundew,Drosera spatulata,Rosy Sundew,Plantae,122208
5932790,2017/02/18 3:32 PM NZDT,2017-02-18,Wellington,,2017-04-24 03:40:10 UTC,2019-05-08 21:44:07 UTC,research,http://naturewatch.org.nz/observations/5932790,"",,0,false,"Ruapehu District, Manawatu-Wanganui, New Zealand",-39.2082533261,175.5430483818,31,,open,false,,,Fork-leaved Sundew,Drosera binata,Fork-leaved Sundew,Plantae,54684
5950454,2017/04/20 4:02 PM NZST,2017-04-20,Wellington,,2017-04-25 10:16:17 UTC,2019-05-08 21:44:02 UTC,research,https://www.inaturalist.org/observations/5950454,"",,0,false,"Kahurangi National Park 7073, New Zealand",-41.1816255669,172.732629776,1150,,,false,,,Rosy Sundew,Drosera spatulata,Rosy Sundew,Plantae,122208
5973748,2017-04-16,2017-04-16,Auckland,,2017-04-26 23:18:52 UTC,2019-05-08 21:43:58 UTC,research,http://naturewatch.org.nz/observations/5973748,"","",0,false,"Arthurs Pass, Arthur's Pass National Park, Westland, West Coast, New Zealand",-42.788415,171.5541883333,,,,false,,"",Drosera arcturi,Drosera arcturi,,Plantae,54678
6018673,2017/04/30 9:49 AM NZST,2017-04-30,Wellington,,2017-04-30 03:50:56 UTC,2019-05-08 21:43:52 UTC,research,https://www.inaturalist.org/observations/6018673,"",,0,false,"Denniston 7891, New Zealand",-41.7765864301,171.7490565781,31,,,false,,,Rosy Sundew,Drosera spatulata,Rosy Sundew,Plantae,122208
6019747,2017/04/29 4:42 PM NZST,2017-04-29,Wellington,,2017-04-30 06:32:06 UTC,2019-05-08 21:43:33 UTC,research,https://www.inaturalist.org/observations/6019747,"",A green coloured sundew,0,false,"Denniston 7891, New Zealand",-41.7567934753,171.718042195,8,,,false,,,Rosy Sundew,Drosera spatulata,Rosy Sundew,Plantae,122208
6123297,2017/05/07 10:17 AM NZST,2017-05-07,Wellington,,2017-05-07 07:51:41 UTC,2019-05-08 21:43:27 UTC,research,https://www.inaturalist.org/observations/6123297,"",,0,false,"Charleston 7892, New Zealand",-41.8789446231,171.6338807347,15,,,false,,,Rosy Sundew,Drosera spatulata,Rosy Sundew,Plantae,122208
6190930,2017/04/21 7:35 PM NZST,2017-04-21,Wellington,,2017-05-13 07:33:34 UTC,2019-05-08 21:43:22 UTC,research,http://naturewatch.org.nz/observations/6190930,"",,0,false,"Key Summit, Southland 9679, New Zealand",-44.8159566,168.1280494,183,,,false,,,Rosy Sundew,Drosera spatulata,Rosy Sundew,Plantae,122208
6190943,2017/04/21 7:37 PM NZST,2017-04-21,Wellington,,2017-05-13 07:36:41 UTC,2017-09-22 05:05:29 UTC,research,http://naturewatch.org.nz/observations/6190943,"",,0,false,"Key Summit, Southland 9679, New Zealand",-44.8159566,168.1280494,183,,,false,,,Utricularia dichotoma,Utricularia dichotoma,fairy aprons,Plantae,123241
6192307,2016/11/19 1:51 AM CET,2016-11-19,Paris,,2017-05-13 13:49:38 UTC,2019-05-08 21:43:17 UTC,research,https://www.inaturalist.org/observations/6192307,"","",0,false,"Fiordland National Park, Nouvelle-Zélande",-45.490506,167.633516,50,,,false,,,Rosy Sundew,Drosera spatulata,Rosy Sundew,Plantae,122208
6218445,2017/05/14 1:21 PM NZST,2017-05-14,Wellington,,2017-05-15 07:58:31 UTC,2019-05-08 21:42:47 UTC,research,https://www.inaturalist.org/observations/6218445,"",,0,false,"Denniston 7891, New Zealand",-41.7257692604,171.8791405857,4,,,false,,,Rosy Sundew,Drosera spatulata,Rosy Sundew,Plantae,122208
6233283,2017/05/15 1:29 PM NZST,2017-05-15,Wellington,,2017-05-16 09:08:08 UTC,2019-05-08 21:42:39 UTC,research,http://naturewatch.org.nz/observations/6233283,sundew,,0,false,"Kapuka South 9875, New Zealand",-46.5661780475,168.6440850126,488,,,false,,,Rosy Sundew,Drosera spatulata,Rosy Sundew,Plantae,122208
6244980,2017/05/15 12:57 PM NZST,2017-05-15,Wellington,,2017-05-17 05:58:46 UTC,2019-05-08 21:42:34 UTC,research,http://naturewatch.org.nz/observations/6244980,Paparoa Track 15 May 2017,"I didn't check or stipules, so this might D. stenopetala instead. ",0,false,"Atarau 7871, New Zealand",-42.1979133333,171.449905,,,,false,,,Rosy Sundew,Drosera spatulata,Rosy Sundew,Plantae,122208
6504342,2017-06-05 1:50:08 PM NZST,2017-06-05,Wellington,,2017-06-05 04:13:11 UTC,2019-05-08 21:41:47 UTC,research,https://www.inaturalist.org/observations/6504342,"",,0,false,6 Whareatea Mine Road Denniston 7891,-41.7648617311,171.7877781174,1,,,false,,,Rosy Sundew,Drosera spatulata,Rosy Sundew,Plantae,122208
